Anno;Codice Azienda;Tipo Azienda;Codice struttura;Subcodice;Denominazione Struttura/Stabilimento;Indirizzo;Codice tipo struttura;Descrizione tipo struttura;Codice disciplina;Descrizione disciplina;Tipo di Disciplina;N Reparti;Posti letto degenza ordinaria;Posti letto degenza a pagamento;Posti letto Day Hospital;Posti letto Day Surgery;Totale posti letto;address_MI;CAP;MUNICIPIO;ID_NIL;NIL;LONG_X_4326;LAT_Y_4326;Location
2018;321;1;30367;;OSPEDALE S. GIUSEPPE - MILANO;VIA S. VITTORE 12;4;Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968;49;TERAPIA INTENSIVA;ACUTI;1;6;0;0;0;6;Via VITTORE (SAN) 12;20123;1;7;MAGENTA - S. VITTORE;9.171787499999994;45.462996000000004;(45.462996000000004, 9.171787499999994)
2018;321;1;30367;;OSPEDALE S. GIUSEPPE - MILANO;VIA S. VITTORE 12;4;Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968;56;RECUPERO E RIABILITAZIONE;RIABILITAZIONE;1;50;0;0;0;50;Via VITTORE (SAN) 12;20123;1;7;MAGENTA - S. VITTORE;9.171787499999994;45.462996000000004;(45.462996000000004, 9.171787499999994)
2018;321;1;30367;;OSPEDALE S. GIUSEPPE - MILANO;VIA S. VITTORE 12;4;Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968;58;GASTROENTEROLOGIA;ACUTI;1;16;0;0;0;16;Via VITTORE (SAN) 12;20123;1;7;MAGENTA - S. VITTORE;9.171787499999994;45.462996000000004;(45.462996000000004, 9.171787499999994)
2018;321;1;30367;;OSPEDALE S. GIUSEPPE - MILANO;VIA S. VITTORE 12;4;Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968;62;NEONATOLOGIA;ACUTI;1;15;0;0;0;15;Via VITTORE (SAN) 12;20123;1;7;MAGENTA - S. VITTORE;9.171787499999994;45.462996000000004;(45.462996000000004, 9.171787499999994)
2018;321;1;30367;;OSPEDALE S. GIUSEPPE - MILANO;VIA S. VITTORE 12;4;Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968;64;ONCOLOGIA;ACUTI;1;16;0;6;0;22;Via VITTORE (SAN) 12;20123;1;7;MAGENTA - S. VITTORE;9.171787499999994;45.462996000000004;(45.462996000000004, 9.171787499999994)
2018;321;1;30367;;OSPEDALE S. GIUSEPPE - MILANO;VIA S. VITTORE 12;4;Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968;68;PNEUMOLOGIA;ACUTI;1;14;0;0;0;14;Via VITTORE (SAN) 12;20123;1;7;MAGENTA - S. VITTORE;9.171787499999994;45.462996000000004;(45.462996000000004, 9.171787499999994)
2018;321;1;30367;;OSPEDALE S. GIUSEPPE - MILANO;VIA S. VITTORE 12;4;Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968;98;DAY SURGERY;ACUTI;1;0;0;0;20;20;Via VITTORE (SAN) 12;20123;1;7;MAGENTA - S. VITTORE;9.171787499999994;45.462996000000004;(45.462996000000004, 9.171787499999994)
2019;321;1;30367;;OSPEDALE S. GIUSEPPE - MILANO;VIA S. VITTORE 12;4;Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968;8;CARDIOLOGIA;ACUTI;1;2;0;0;0;2;Via VITTORE (SAN) 12;20123;1;7;MAGENTA - S. VITTORE;9.171787499999994;45.462996000000004;(45.462996000000004, 9.171787499999994)
2019;321;1;30367;;OSPEDALE S. GIUSEPPE - MILANO;VIA S. VITTORE 12;4;Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968;9;CHIRURGIA GENERALE;ACUTI;1;55;0;0;0;55;Via VITTORE (SAN) 12;20123;1;7;MAGENTA - S. VITTORE;9.171787499999994;45.462996000000004;(45.462996000000004, 9.171787499999994)
2019;321;1;30367;;OSPEDALE S. GIUSEPPE - MILANO;VIA S. VITTORE 12;4;Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968;12;CHIRURGIA PLASTICA;ACUTI;1;2;0;0;0;2;Via VITTORE (SAN) 12;20123;1;7;MAGENTA - S. VITTORE;9.171787499999994;45.462996000000004;(45.462996000000004, 9.171787499999994)
2019;321;1;30367;;OSPEDALE S. GIUSEPPE - MILANO;VIA S. VITTORE 12;4;Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968;19;MALATTIE ENDOCRINE DEL RICAMBIO E NUTRIZ;ACUTI;1;6;0;0;0;6;Via VITTORE (SAN) 12;20123;1;7;MAGENTA - S. VITTORE;9.171787499999994;45.462996000000004;(45.462996000000004, 9.171787499999994)
2019;321;1;30367;;OSPEDALE S. GIUSEPPE - MILANO;VIA S. VITTORE 12;4;Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968;26;MEDICINA GENERALE;ACUTI;1;21;0;1;0;22;Via VITTORE (SAN) 12;20123;1;7;MAGENTA - S. VITTORE;9.171787499999994;45.462996000000004;(45.462996000000004, 9.171787499999994)
2019;321;1;30367;;OSPEDALE S. GIUSEPPE - MILANO;VIA S. VITTORE 12;4;Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968;32;NEUROLOGIA;ACUTI;1;12;0;0;0;12;Via VITTORE (SAN) 12;20123;1;7;MAGENTA - S. VITTORE;9.171787499999994;45.462996000000004;(45.462996000000004, 9.171787499999994)
2019;321;1;30367;;OSPEDALE S. GIUSEPPE - MILANO;VIA S. VITTORE 12;4;Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968;34;OCULISTICA;ACUTI;1;2;0;0;0;2;Via VITTORE (SAN) 12;20123;1;7;MAGENTA - S. VITTORE;9.171787499999994;45.462996000000004;(45.462996000000004, 9.171787499999994)
2019;321;1;30367;;OSPEDALE S. GIUSEPPE - MILANO;VIA S. VITTORE 12;4;Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968;36;ORTOPEDIA E TRAUMATOLOGIA;ACUTI;1;2;0;0;0;2;Via VITTORE (SAN) 12;20123;1;7;MAGENTA - S. VITTORE;9.171787499999994;45.462996000000004;(45.462996000000004, 9.171787499999994)
2019;321;1;30367;;OSPEDALE S. GIUSEPPE - MILANO;VIA S. VITTORE 12;4;Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968;37;OSTETRICIA E GINECOLOGIA;ACUTI;1;34;0;0;0;34;Via VITTORE (SAN) 12;20123;1;7;MAGENTA - S. VITTORE;9.171787499999994;45.462996000000004;(45.462996000000004, 9.171787499999994)
2019;321;1;30367;;OSPEDALE S. GIUSEPPE - MILANO;VIA S. VITTORE 12;4;Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968;38;OTORINOLARINGOIATRIA;ACUTI;1;20;0;0;0;20;Via VITTORE (SAN) 12;20123;1;7;MAGENTA - S. VITTORE;9.171787499999994;45.462996000000004;(45.462996000000004, 9.171787499999994)
2019;321;1;30367;;OSPEDALE S. GIUSEPPE - MILANO;VIA S. VITTORE 12;4;Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968;43;UROLOGIA;ACUTI;1;23;0;0;0;23;Via VITTORE (SAN) 12;20123;1;7;MAGENTA - S. VITTORE;9.171787499999994;45.462996000000004;(45.462996000000004, 9.171787499999994)
2019;321;1;30367;;OSPEDALE S. GIUSEPPE - MILANO;VIA S. VITTORE 12;4;Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968;49;TERAPIA INTENSIVA;ACUTI;1;6;0;0;0;6;Via VITTORE (SAN) 12;20123;1;7;MAGENTA - S. VITTORE;9.171787499999994;45.462996000000004;(45.462996000000004, 9.171787499999994)
2019;321;1;30367;;OSPEDALE S. GIUSEPPE - MILANO;VIA S. VITTORE 12;4;Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968;56;RECUPERO E RIABILITAZIONE;RIABILITAZIONE;1;50;0;0;0;50;Via VITTORE (SAN) 12;20123;1;7;MAGENTA - S. VITTORE;9.171787499999994;45.462996000000004;(45.462996000000004, 9.171787499999994)
2019;321;1;30367;;OSPEDALE S. GIUSEPPE - MILANO;VIA S. VITTORE 12;4;Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968;58;GASTROENTEROLOGIA;ACUTI;1;16;0;0;0;16;Via VITTORE (SAN) 12;20123;1;7;MAGENTA - S. VITTORE;9.171787499999994;45.462996000000004;(45.462996000000004, 9.171787499999994)
2019;321;1;30367;;OSPEDALE S. GIUSEPPE - MILANO;VIA S. VITTORE 12;4;Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968;62;NEONATOLOGIA;ACUTI;1;15;0;0;0;15;Via VITTORE (SAN) 12;20123;1;7;MAGENTA - S. VITTORE;9.171787499999994;45.462996000000004;(45.462996000000004, 9.171787499999994)
2019;321;1;30367;;OSPEDALE S. GIUSEPPE - MILANO;VIA S. VITTORE 12;4;Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968;64;ONCOLOGIA;ACUTI;1;16;0;6;0;22;Via VITTORE (SAN) 12;20123;1;7;MAGENTA - S. VITTORE;9.171787499999994;45.462996000000004;(45.462996000000004, 9.171787499999994)
2019;321;1;30367;;OSPEDALE S. GIUSEPPE - MILANO;VIA S. VITTORE 12;4;Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968;68;PNEUMOLOGIA;ACUTI;1;14;0;0;0;14;Via VITTORE (SAN) 12;20123;1;7;MAGENTA - S. VITTORE;9.171787499999994;45.462996000000004;(45.462996000000004, 9.171787499999994)
2019;321;1;30367;;OSPEDALE S. GIUSEPPE - MILANO;VIA S. VITTORE 12;4;Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968;98;DAY SURGERY;ACUTI;1;0;0;0;20;20;Via VITTORE (SAN) 12;20123;1;7;MAGENTA - S. VITTORE;9.171787499999994;45.462996000000004;(45.462996000000004, 9.171787499999994)
2020;321;1;30367;;OSPEDALE S. GIUSEPPE - MILANO;VIA S. VITTORE 12;4;Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968;8;CARDIOLOGIA;ACUTI;1;2;0;0;0;2;Via VITTORE (SAN) 12;20123;1;7;MAGENTA - S. VITTORE;9.171787499999994;45.462996000000004;(45.462996000000004, 9.171787499999994)
2020;321;1;30367;;OSPEDALE S. GIUSEPPE - MILANO;VIA S. VITTORE 12;4;Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968;9;CHIRURGIA GENERALE;ACUTI;1;55;0;0;0;55;Via VITTORE (SAN) 12;20123;1;7;MAGENTA - S. VITTORE;9.171787499999994;45.462996000000004;(45.462996000000004, 9.171787499999994)
2020;321;1;30367;;OSPEDALE S. GIUSEPPE - MILANO;VIA S. VITTORE 12;4;Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968;12;CHIRURGIA PLASTICA;ACUTI;1;2;0;0;0;2;Via VITTORE (SAN) 12;20123;1;7;MAGENTA - S. VITTORE;9.171787499999994;45.462996000000004;(45.462996000000004, 9.171787499999994)
2020;321;1;30367;;OSPEDALE S. GIUSEPPE - MILANO;VIA S. VITTORE 12;4;Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968;19;MALATTIE ENDOCRINE DEL RICAMBIO E NUTRIZ;ACUTI;1;6;0;0;0;6;Via VITTORE (SAN) 12;20123;1;7;MAGENTA - S. VITTORE;9.171787499999994;45.462996000000004;(45.462996000000004, 9.171787499999994)
2020;321;1;30367;;OSPEDALE S. GIUSEPPE - MILANO;VIA S. VITTORE 12;4;Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968;26;MEDICINA GENERALE;ACUTI;1;21;0;1;0;22;Via VITTORE (SAN) 12;20123;1;7;MAGENTA - S. VITTORE;9.171787499999994;45.462996000000004;(45.462996000000004, 9.171787499999994)
2020;321;1;30367;;OSPEDALE S. GIUSEPPE - MILANO;VIA S. VITTORE 12;4;Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968;32;NEUROLOGIA;ACUTI;1;12;0;0;0;12;Via VITTORE (SAN) 12;20123;1;7;MAGENTA - S. VITTORE;9.171787499999994;45.462996000000004;(45.462996000000004, 9.171787499999994)
2020;321;1;30367;;OSPEDALE S. GIUSEPPE - MILANO;VIA S. VITTORE 12;4;Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968;34;OCULISTICA;ACUTI;1;2;0;0;0;2;Via VITTORE (SAN) 12;20123;1;7;MAGENTA - S. VITTORE;9.171787499999994;45.462996000000004;(45.462996000000004, 9.171787499999994)
2020;321;1;30367;;OSPEDALE S. GIUSEPPE - MILANO;VIA S. VITTORE 12;4;Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968;36;ORTOPEDIA E TRAUMATOLOGIA;ACUTI;1;2;0;0;0;2;Via VITTORE (SAN) 12;20123;1;7;MAGENTA - S. VITTORE;9.171787499999994;45.462996000000004;(45.462996000000004, 9.171787499999994)
2020;321;1;30367;;OSPEDALE S. GIUSEPPE - MILANO;VIA S. VITTORE 12;4;Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968;37;OSTETRICIA E GINECOLOGIA;ACUTI;1;34;0;0;0;34;Via VITTORE (SAN) 12;20123;1;7;MAGENTA - S. VITTORE;9.171787499999994;45.462996000000004;(45.462996000000004, 9.171787499999994)
2020;321;1;30367;;OSPEDALE S. GIUSEPPE - MILANO;VIA S. VITTORE 12;4;Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968;38;OTORINOLARINGOIATRIA;ACUTI;1;20;0;0;0;20;Via VITTORE (SAN) 12;20123;1;7;MAGENTA - S. VITTORE;9.171787499999994;45.462996000000004;(45.462996000000004, 9.171787499999994)
2020;321;1;30367;;OSPEDALE S. GIUSEPPE - MILANO;VIA S. VITTORE 12;4;Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968;43;UROLOGIA;ACUTI;1;23;0;0;0;23;Via VITTORE (SAN) 12;20123;1;7;MAGENTA - S. VITTORE;9.171787499999994;45.462996000000004;(45.462996000000004, 9.171787499999994)
2020;321;1;30367;;OSPEDALE S. GIUSEPPE - MILANO;VIA S. VITTORE 12;4;Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968;49;TERAPIA INTENSIVA;ACUTI;1;3;0;0;0;3;Via VITTORE (SAN) 12;20123;1;7;MAGENTA - S. VITTORE;9.171787499999994;45.462996000000004;(45.462996000000004, 9.171787499999994)
2020;321;1;30367;;OSPEDALE S. GIUSEPPE - MILANO;VIA S. VITTORE 12;4;Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968;56;RECUPERO E RIABILITAZIONE;RIABILITAZIONE;1;50;0;0;0;50;Via VITTORE (SAN) 12;20123;1;7;MAGENTA - S. VITTORE;9.171787499999994;45.462996000000004;(45.462996000000004, 9.171787499999994)
2020;321;1;30367;;OSPEDALE S. GIUSEPPE - MILANO;VIA S. VITTORE 12;4;Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968;58;GASTROENTEROLOGIA;ACUTI;1;16;0;0;0;16;Via VITTORE (SAN) 12;20123;1;7;MAGENTA - S. VITTORE;9.171787499999994;45.462996000000004;(45.462996000000004, 9.171787499999994)
2020;321;1;30367;;OSPEDALE S. GIUSEPPE - MILANO;VIA S. VITTORE 12;4;Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968;62;NEONATOLOGIA;ACUTI;1;15;0;0;0;15;Via VITTORE (SAN) 12;20123;1;7;MAGENTA - S. VITTORE;9.171787499999994;45.462996000000004;(45.462996000000004, 9.171787499999994)
2020;321;1;30367;;OSPEDALE S. GIUSEPPE - MILANO;VIA S. VITTORE 12;4;Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968;64;ONCOLOGIA;ACUTI;1;16;0;6;0;22;Via VITTORE (SAN) 12;20123;1;7;MAGENTA - S. VITTORE;9.171787499999994;45.462996000000004;(45.462996000000004, 9.171787499999994)
2020;321;1;30367;;OSPEDALE S. GIUSEPPE - MILANO;VIA S. VITTORE 12;4;Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968;68;PNEUMOLOGIA;ACUTI;1;14;0;0;0;14;Via VITTORE (SAN) 12;20123;1;7;MAGENTA - S. VITTORE;9.171787499999994;45.462996000000004;(45.462996000000004, 9.171787499999994)
2020;321;1;30367;;OSPEDALE S. GIUSEPPE - MILANO;VIA S. VITTORE 12;4;Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968;98;DAY SURGERY;ACUTI;1;0;0;0;20;20;Via VITTORE (SAN) 12;20123;1;7;MAGENTA - S. VITTORE;9.171787499999994;45.462996000000004;(45.462996000000004, 9.171787499999994)
2010;936;2;30936;2;IST.AUXOLOGICO ITAL.-I.S. S.MICHELE-MI;VIA LUDOVICO ARIOSTO 13;3.2;IRCCS privato;2;DAY HOSPITAL;ACUTI;1;0;0;12;0;12;Via LUDOVICO ARIOSTO 13;20145;1;68;PAGANO;9.165645000000012;45.46925999999999;(45.46925999999999, 9.165645000000012)
2010;936;2;30936;2;IST.AUXOLOGICO ITAL.-I.S. S.MICHELE-MI;VIA LUDOVICO ARIOSTO 13;3.2;IRCCS privato;56;RECUPERO E RIABILITAZIONE;RIABILITAZIONE;1;0;0;11;0;11;Via LUDOVICO ARIOSTO 13;20145;1;68;PAGANO;9.165645000000012;45.46925999999999;(45.46925999999999, 9.165645000000012)
2011;936;2;30936;2;IST.AUXOLOGICO ITAL.-I.S. S.MICHELE-MI;VIA LUDOVICO ARIOSTO 13;3.2;IRCCS privato;2;DAY HOSPITAL;ACUTI;1;0;0;7;0;7;Via LUDOVICO ARIOSTO 13;20145;1;68;PAGANO;9.165645000000012;45.46925999999999;(45.46925999999999, 9.165645000000012)
2011;936;2;30936;2;IST.AUXOLOGICO ITAL.-I.S. S.MICHELE-MI;VIA LUDOVICO ARIOSTO 13;3.2;IRCCS privato;56;RECUPERO E RIABILITAZIONE;RIABILITAZIONE;1;0;0;15;0;15;Via LUDOVICO ARIOSTO 13;20145;1;68;PAGANO;9.165645000000012;45.46925999999999;(45.46925999999999, 9.165645000000012)
2012;936;2;30936;2;IST.AUXOLOGICO ITAL.-I.S. S.MICHELE-MI;VIA LUDOVICO ARIOSTO 13;3.2;IRCCS privato;2;DAY HOSPITAL;ACUTI;1;0;0;3;0;3;Via LUDOVICO ARIOSTO 13;20145;1;68;PAGANO;9.165645000000012;45.46925999999999;(45.46925999999999, 9.165645000000012)
2012;936;2;30936;2;IST.AUXOLOGICO ITAL.-I.S. S.MICHELE-MI;VIA LUDOVICO ARIOSTO 13;3.2;IRCCS privato;56;RECUPERO E RIABILITAZIONE;RIABILITAZIONE;1;0;0;11;0;11;Via LUDOVICO ARIOSTO 13;20145;1;68;PAGANO;9.165645000000012;45.46925999999999;(45.46925999999999, 9.165645000000012)
2013;936;2;30936;2;IST.AUXOLOGICO ITAL.-I.S. S.MICHELE-MILA;VIA LUDOVICO ARIOSTO 13;3.2;IRCCS privato;2;DAY HOSPITAL;ACUTI;1;0;0;2;0;2;Via LUDOVICO ARIOSTO 13;20145;1;68;PAGANO;9.165645000000012;45.46925999999999;(45.46925999999999, 9.165645000000012)
2014;936;2;30936;2;IST.AUXOLOGICO ITAL.-I.S. S.MICHELE-MILA;VIA LUDOVICO ARIOSTO 13;3.2;IRCCS privato;2;DAY HOSPITAL;ACUTI;1;0;0;2;0;2;Via LUDOVICO ARIOSTO 13;20145;1;68;PAGANO;9.165645000000012;45.46925999999999;(45.46925999999999, 9.165645000000012)
2015;936;2;30936;2;IST.AUXOLOGICO ITAL.-I.S. S.MICHELE-MILA;VIA LUDOVICO ARIOSTO 13;3.2;IRCCS privato;2;DAY HOSPITAL;ACUTI;1;0;0;2;0;2;Via LUDOVICO ARIOSTO 13;20145;1;68;PAGANO;9.165645000000012;45.46925999999999;(45.46925999999999, 9.165645000000012)
2016;936;2;30936;2;IST.AUXOLOGICO ITAL.-I.S. S.MICHELE-MILA;VIA LUDOVICO ARIOSTO 13;3.2;IRCCS privato;2;DAY HOSPITAL;ACUTI;1;0;0;2;0;2;Via LUDOVICO ARIOSTO 13;20145;1;68;PAGANO;9.165645000000012;45.46925999999999;(45.46925999999999, 9.165645000000012)
2017;936;2;30936;2;IST.AUXOLOGICO ITAL.-I.S. S.MICHELE-MILA;VIA LUDOVICO ARIOSTO 13;3.2;IRCCS privato;2;DAY HOSPITAL;ACUTI;1;0;0;2;0;2;Via LUDOVICO ARIOSTO 13;20145;1;68;PAGANO;9.165645000000012;45.46925999999999;(45.46925999999999, 9.165645000000012)
2018;936;2;30936;2;IST.AUXOLOGICO ITAL.-I.S. S.MICHELE-MILA;VIA LUDOVICO ARIOSTO 13;3.2;IRCCS privato;2;DAY HOSPITAL;ACUTI;1;0;0;2;0;2;Via LUDOVICO ARIOSTO 13;20145;1;68;PAGANO;9.165645000000012;45.46925999999999;(45.46925999999999, 9.165645000000012)
2019;936;2;30936;2;IST.AUXOLOGICO ITAL.-I.S. S.MICHELE-MILA;VIA LUDOVICO ARIOSTO 13;3.2;IRCCS privato;2;DAY HOSPITAL;ACUTI;1;0;0;2;0;2;Via LUDOVICO ARIOSTO 13;20145;1;68;PAGANO;9.165645000000012;45.46925999999999;(45.46925999999999, 9.165645000000012)
2020;936;2;30936;2;IST.AUXOLOGICO ITAL.-I.S. S.MICHELE-MILA;VIA LUDOVICO ARIOSTO 13;3.2;IRCCS privato;2;DAY HOSPITAL;ACUTI;1;0;0;2;0;2;Via LUDOVICO ARIOSTO 13;20145;1;68;PAGANO;9.165645000000012;45.46925999999999;(45.46925999999999, 9.165645000000012)
2010;308;1;30104;;CASA DI CURA S.RAFFAELE TURRO;VIA STAMINA D'ANCONA, 20;5.1;Casa di cura privata accreditata;2;DAY HOSPITAL;ACUTI;1;0;0;25;0;25;Via STAMIRA D'ANCONA 20;20127;2;19;PADOVA - TURRO - CRESCENZAGO;9.229158000000012;45.499202999999994;(45.499202999999994, 9.229158000000012)
2010;308;1;30104;;CASA DI CURA S.RAFFAELE TURRO;VIA STAMINA D'ANCONA, 20;5.1;Casa di cura privata accreditata;32;NEUROLOGIA;ACUTI;1;12;0;0;0;12;Via STAMIRA D'ANCONA 20;20127;2;19;PADOVA - TURRO - CRESCENZAGO;9.229158000000012;45.499202999999994;(45.499202999999994, 9.229158000000012)
2010;308;1;30104;;CASA DI CURA S.RAFFAELE TURRO;VIA STAMINA D'ANCONA, 20;5.1;Casa di cura privata accreditata;40;PSICHIATRIA;ACUTI;1;14;0;0;0;14;Via STAMIRA D'ANCONA 20;20127;2;19;PADOVA - TURRO - CRESCENZAGO;9.229158000000012;45.499202999999994;(45.499202999999994, 9.229158000000012)
2010;308;1;30104;;CASA DI CURA S.RAFFAELE TURRO;VIA STAMINA D'ANCONA, 20;5.1;Casa di cura privata accreditata;43;UROLOGIA;ACUTI;1;40;0;0;0;40;Via STAMIRA D'ANCONA 20;20127;2;19;PADOVA - TURRO - CRESCENZAGO;9.229158000000012;45.499202999999994;(45.499202999999994, 9.229158000000012)
2010;308;1;30104;;CASA DI CURA S.RAFFAELE TURRO;VIA STAMINA D'ANCONA, 20;5.1;Casa di cura privata accreditata;56;RECUPERO E RIABILITAZIONE;RIABILITAZIONE;1;130;0;0;0;130;Via STAMIRA D'ANCONA 20;20127;2;19;PADOVA - TURRO - CRESCENZAGO;9.229158000000012;45.499202999999994;(45.499202999999994, 9.229158000000012)
2011;308;1;30104;;CASA DI CURA S.RAFFAELE TURRO;VIA STAMIRA D'ANCONA, 20;5.1;Casa di cura privata accreditata;2;DAY HOSPITAL;ACUTI;1;0;0;31;0;31;Via STAMIRA D'ANCONA 20;20127;2;19;PADOVA - TURRO - CRESCENZAGO;9.229158000000012;45.499202999999994;(45.499202999999994, 9.229158000000012)
2011;308;1;30104;;CASA DI CURA S.RAFFAELE TURRO;VIA STAMIRA D'ANCONA, 20;5.1;Casa di cura privata accreditata;32;NEUROLOGIA;ACUTI;1;12;0;0;0;12;Via STAMIRA D'ANCONA 20;20127;2;19;PADOVA - TURRO - CRESCENZAGO;9.229158000000012;45.499202999999994;(45.499202999999994, 9.229158000000012)
2011;308;1;30104;;CASA DI CURA S.RAFFAELE TURRO;VIA STAMIRA D'ANCONA, 20;5.1;Casa di cura privata accreditata;40;PSICHIATRIA;ACUTI;1;14;0;0;0;14;Via STAMIRA D'ANCONA 20;20127;2;19;PADOVA - TURRO - CRESCENZAGO;9.229158000000012;45.499202999999994;(45.499202999999994, 9.229158000000012)
2011;308;1;30104;;CASA DI CURA S.RAFFAELE TURRO;VIA STAMIRA D'ANCONA, 20;5.1;Casa di cura privata accreditata;43;UROLOGIA;ACUTI;1;40;0;0;0;40;Via STAMIRA D'ANCONA 20;20127;2;19;PADOVA - TURRO - CRESCENZAGO;9.229158000000012;45.499202999999994;(45.499202999999994, 9.229158000000012)
2011;308;1;30104;;CASA DI CURA S.RAFFAELE TURRO;VIA STAMIRA D'ANCONA, 20;5.1;Casa di cura privata accreditata;56;RECUPERO E RIABILITAZIONE;RIABILITAZIONE;1;130;0;0;0;130;Via STAMIRA D'ANCONA 20;20127;2;19;PADOVA - TURRO - CRESCENZAGO;9.229158000000012;45.499202999999994;(45.499202999999994, 9.229158000000012)
2012;308;1;30104;;CASA DI CURA S.RAFFAELE TURRO;VIA STAMIRA D'ANCONA, 20;5.1;Casa di cura privata accreditata;32;NEUROLOGIA;ACUTI;1;12;0;0;0;12;Via STAMIRA D'ANCONA 20;20127;2;19;PADOVA - TURRO - CRESCENZAGO;9.229158000000012;45.499202999999994;(45.499202999999994, 9.229158000000012)
2012;308;1;30104;;CASA DI CURA S.RAFFAELE TURRO;VIA STAMIRA D'ANCONA, 20;5.1;Casa di cura privata accreditata;40;PSICHIATRIA;ACUTI;1;14;0;0;0;14;Via STAMIRA D'ANCONA 20;20127;2;19;PADOVA - TURRO - CRESCENZAGO;9.229158000000012;45.499202999999994;(45.499202999999994, 9.229158000000012)
2012;308;1;30104;;CASA DI CURA S.RAFFAELE TURRO;VIA STAMIRA D'ANCONA, 20;5.1;Casa di cura privata accreditata;43;UROLOGIA;ACUTI;1;40;0;0;0;40;Via STAMIRA D'ANCONA 20;20127;2;19;PADOVA - TURRO - CRESCENZAGO;9.229158000000012;45.499202999999994;(45.499202999999994, 9.229158000000012)
2012;308;1;30104;;CASA DI CURA S.RAFFAELE TURRO;VIA STAMIRA D'ANCONA, 20;5.1;Casa di cura privata accreditata;56;RECUPERO E RIABILITAZIONE;RIABILITAZIONE;1;130;0;0;0;130;Via STAMIRA D'ANCONA 20;20127;2;19;PADOVA - TURRO - CRESCENZAGO;9.229158000000012;45.499202999999994;(45.499202999999994, 9.229158000000012)
2013;308;1;30104;;CASA DI CURA S.RAFFAELE TURRO;VIA STAMIRA D'ANCONA, 20;5.1;Casa di cura privata accreditata;32;NEUROLOGIA;ACUTI;1;12;0;0;0;12;Via STAMIRA D'ANCONA 20;20127;2;19;PADOVA - TURRO - CRESCENZAGO;9.229158000000012;45.499202999999994;(45.499202999999994, 9.229158000000012)
